objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
-1559256844	0	object/static/structure/tatooine/guild_statue_free_style_01.iff	0	951.248	5	1198.57	0.777322	0	0.629103	0		$|
-1546541394	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	949.309	5	1195.61	0.774419	0	0.632673	0		$|
-1545814384	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1066.26	5	1073.27	0.908966	0	0.416871	0		$|
-1545757158	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	936.802	5	809.108	0.148647	0	0.98889	0	structure.filler.filler	$|
-1544454054	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1052.84	5	1292.66	1	0	0	0		$|
-1541136281	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1092.61	5	1108.15	0.714956	0	-0.699169	0		$|
-1540111393	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1072.68	5	1158.93	1	0	0	0		$|
-1537720680	0	object/static/structure/tatooine/jawa/tent_jawa_01_small.iff	0	1204	5	830.129	-0.104806	0	0.994493	0		$|
-1529713963	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1028.56	5	1340.07	0.996802	0	0.0799147	0		$|
-1527833930	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	949.373	5	744.663	0.527623	0	0.849479	0		$|
-1525509758	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1058.58	5	1242.96	0.978031	0	-0.20846	0		$|
-1523971427	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	942.431	5	1173.1	1	0	0	0		$|
-1521113390	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1014.3	5	989.15	0.983844	0	-0.17903	0		$|
-1519009504	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1086.18	5	1257.01	0.222331	0	0.974971	0		$|
-1515674065	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1226.82	5	1007.33	1	0	0	0		$|
-1508917392	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1054.25	5	1091.46	0.025793	0	0.999667	0		$|
-1507570599	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_small_style_01.iff	0	968.083	5	769.458	0.613748	0	0.789502	0		$|
-1506834748	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1047.86	5	1352.24	0.934124	0	-0.356949	0		$|
-1505909511	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1079.7	5	657.959	0.740762	0	0.671767	0		$|
-1505330582	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	999.729	5	1114.78	1	0	0	0		$|
-1503822507	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1034.44	5	1339.66	0.942755	0	0.333487	0		$|
-1503028915	0	object/static/structure/general/streetlamp_small_style_02.iff	0	1013.04	5	1118.52	1	0	0	0		$|
-1502504695	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	1053.75	5	1110.17	0.108988	0	0.994043	0	structure.filler.filler	$|
-1500944223	0	object/tangible/furniture/all/frn_bench_generic.iff	0	892.306	5	1251.42	0.00420613	0	0.999991	0		occupied.limit|0|1|$|
-1499325658	0	object/static/item/item_container_armor.iff	0	1353.14	5	868.24	-0.0799119	0	0.996802	0		$|
-1498684040	0	object/static/structure/general/debris_deathstar_small_chunk.iff	0	1045.55	5	1181.4	1	0	0	0		$|
-1496718391	0	object/tangible/furniture/all/frn_all_bed_sm_s1.iff	0	1098.29	5	1158.27	0.919102	0	-0.394019	0		$|
-1488647072	0	object/static/structure/tatooine/debris_tatt_radar_dish.iff	0	1039.16	5	1187.01	0.910596	0	-0.413297	0		$|
-1483607790	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1071.56	5	1075.64	0.926798	0	-0.37556	0		$|
-1481106405	0	object/building/general/tatooine_laserflit_bunker.iff	0	1181.19	5	1072.48	0.988771	0	-0.149438	0		portalProperty.crc|0|-1842432084|$|
-1823470395	-1481106405	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-189290978	-1481106405	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1779861850	-1481106405	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-830729977	-1481106405	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-202723957	-1481106405	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-1073091404	-1481106405	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-1127815293	-1481106405	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-1406965676	-1481106405	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-278304465	-1481106405	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-2026621493	-1481106405	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1478345472	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1173.67	5	1082.93	0.796084	0	0.605186	0		$|
-1476042795	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	947.246	5	727.33	0.795603	0	0.605819	0		$|
-1470572346	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	897.165	5	1027.78	0.998488	0	-0.0549724	0	structure.filler.filler	$|
-1459649740	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1164.4	5	738.272	0.922997	0	0.384808	0		$|
-1458009427	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1098.48	5	958.07	0.437037	0	0.899443	0		occupied.limit|0|1|$|
-1455496119	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	950.177	5	747.649	0.964884	0	0.262678	0		$|
-1450071044	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1138.6	5	781.029	0.979061	0	-0.203568	0		$|
-1446799693	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1173.83	5	727.08	0.380925	0	0.924606	0		$|
-1442883678	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1062.34	5	1187.78	1	0	0	0		$|
-1441626512	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1141.01	5	1086.96	-0.47873	0	0.877962	0		occupied.limit|0|1|$|
-1432479518	0	object/static/structure/general/debris_deathstar_turbolaser.iff	0	1069.05	5	1193.1	0.992926	0	-0.118737	0		$|
-1424629907	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1247.71	5	1047.69	0.830941	0	0.556361	0		$|
-1423824352	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1112.55	5	1001.97	0.94441	0	-0.328771	0		$|
-1419766871	0	object/static/structure/tatooine/pillar_damaged_large_style_01.iff	0	1084.05	5	1211.35	1	0	0	0		$|
-1418166896	0	object/building/tatooine/filler_building_block_64x32_style_01.iff	0	807.91	5	869.37	-0.601836	0	0.79862	0	structure.filler.filler	$|
-1413612796	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1065.12	5	734.116	1	0	0	0		$|
-1413417432	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1152.04	5	729.136	0.906708	0	0.42176	0		$|
-1411822752	0	object/static/structure/tatooine/orchard_tatooine_style_02.iff	0	929.288	5	1162.34	0.777573	0	0.628793	0		$|
-1410066394	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1335.45	5	847.03	0.980067	0	0.198669	0		$|
-1408792958	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1246.86	5	793.662	0.519101	0	0.854713	0		$|
-1405410289	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1105.85	5	1110.54	1	0	0	0		$|
-1405320558	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1049.08	5	1354.19	1	0	0	0		$|
-1402902672	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	1035.54	5	1210.63	0.952334	0	-0.305057	0		$|
-1399521281	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1150.6	5	805.82	0.830942	0	-0.556359	0		$|
-1399371576	0	object/static/structure/general/streetlamp_small_style_02.iff	0	996.601	5	1185.64	1	0	0	0		$|
-1395796008	0	object/static/worldbuilding/sign/thm_sign_garage.iff	0	878.926	5	652.38	0.872745	0	-0.488177	0	systems.sign.sign:object.sign	$|
-1394874927	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1015.53	5	1207.75	-0.573519	0	0.819192	0		$|
-1394740721	0	object/static/structure/tatooine/jawa/tent_jawa_01_med.iff	0	1152.33	5	806.196	0.959214	0	0.282681	0		$|
-1393173180	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1033.14	5	1162.21	0.953847	0	0.300293	0		$|
-1389702129	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1143.82	5	1083.1	-0.178244	0	0.983986	0		occupied.limit|0|1|$|
-1388722069	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1191.5	5	709.719	0.253015	0	0.967462	0		$|
-1388543737	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1139	5	882.48	0.338943	0	0.940807	0		$|
-1387699662	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	816.591	5	822.004	-0.613748	0	0.789502	0	structure.filler.filler	$|
-1387215622	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1161.26	5	822.702	0.891568	0	0.452886	0		$|
-1386633155	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	1150.05	5	807.327	0.979061	0	-0.203567	0		$|
-1386549132	0	object/static/worldbuilding/sign/thm_sign_garage.iff	0	1164.98	5	1025.46	0.816773	0	-0.576959	0	systems.sign.sign:object.sign	$|
-1385362435	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	1097.65	5	739.507	-0.431181	0	0.902266	0		occupied.limit|0|1|$|
-1381962369	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_02.iff	0	967.542	5	767.222	0.343643	0	0.9391	0		occupied.limit|0|1|$|
-1378750661	0	object/building/tatooine/filler_building_block_64x32_style_02.iff	0	860.402	5	1189.72	-0.620361	0	0.784316	0	structure.filler.filler	$|
-1378211403	0	object/static/worldbuilding/sign/thm_sign_starport.iff	0	1007.8	5	880.42	0.961056	0	0.276355	0	systems.sign.sign:object.sign	$|
-1377090210	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1109.47	5	997.44	0.751805	0	-0.659386	0		$|
-1372788527	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1028.49	5	791.301	0.963771	0	-0.266731	0		$|
-1365319772	0	object/static/structure/general/debris_deathstar_conduit.iff	0	1048.73	5	1178.69	0.96639	0	-0.257081	0		$|
-1365211492	0	object/static/structure/tatooine/jawa/tent_jawa_01_large.iff	0	1012.94	5	1210.26	0.978031	0	-0.20846	0		$|
-1363629302	0	object/tangible/furniture/tatooine/frn_tato_fruit_stand_large_style_01.iff	0	887.197	5	821.943	-0.593819	0	0.804599	0		$|
-1361482042	0	object/static/structure/general/debris_deathstar_large_tube.iff	0	1062.52	5	1187.71	1	0	0	0		$|
-1360302694	0	object/tangible/furniture/all/frn_all_rug_rectangle_large_style_01.iff	0	1771.41	5	1294.24	0.70711	0	0.707103	0		$|
-1358737158	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1044.16	5	1312.18	1	0	0	0		$|
-1357213907	0	object/static/structure/general/prp_junk_s8.iff	0	1009.82	5	1212.3	1	0	0	0		$|
-1357057675	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1039.24	5	1067.51	-0.0507759	0	0.99871	0		$|
-1354588935	0	object/static/structure/tatooine/beam_tatooine_overhead_style_02.iff	0	1059.44	5	1276.93	0.256315	0	0.966593	0		$|
-1351497161	0	object/tangible/furniture/tatooine/frn_tato_meat_rack.iff	0	1046.74	5	1258.41	0.795119	0	0.606454	0		$|
-1348790534	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1242.78	5	1026.96	0.748499	0	0.663136	0		$|
-1346253819	0	object/static/structure/general/debris_deathstar_conduit.iff	0	1034.51	5	1100.65	0.995004	0	0.0998329	0		$|
-1345530237	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1074.67	5	1236.16	0.90687	0	0.42141	0		$|
-1344468705	0	object/building/tatooine/filler_building_block_64x32_style_01.iff	0	820.556	5	1014.1	0.991562	0	-0.129634	0	structure.filler.filler	$|
-1342025746	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	1046.27	5	939.68	0.110567	0	0.993869	0	structure.filler.filler	$|
-1341755739	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	955.987	5	773.217	0.957724	0	-0.28769	0	structure.filler.filler	$|
-1341557862	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1063.65	5	1288.88	1	0	0	0		$|
-1339787259	0	object/tangible/furniture/all/frn_bench_generic.iff	0	906.201	5	1164.58	0.128848	0	0.991664	0		occupied.limit|0|1|$|
-1338135036	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	1021.39	5	1360.62	0.921061	0	0.389418	0		$|
-1328812736	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1132.17	5	916.71	-0.362357	0	0.932039	0		$|
-1328493446	0	object/static/structure/tatooine/wall_cleft_tatooine_large_style_01.iff	0	1242.88	5	1005.78	0.986679	0	-0.162679	0		$|
-1327868783	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1135.28	5	715.38	0.927396	0	-0.374082	0	structure.filler.filler	$|
-1326470515	0	object/static/worldbuilding/sign/thm_sign_garage.iff	0	1164.98	5	1025.46	0.816773	0	-0.576959	0	systems.sign.sign:object.sign	$|
-1325922991	0	object/static/structure/tatooine/orchard_tatooine_style_02.iff	0	907.532	5	1157.43	0.786917	0	0.617059	0		$|
-1323873543	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1017.57	5	1208.46	0.992198	0	0.124672	0		$|
-1322859122	0	object/static/structure/tatooine/shed_junkshop_watto.iff	0	1060.13	5	1207.28	1	0	0	0		$|
-1321833511	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	1098.92	5	1159.93	0.343643	0	0.9391	0		$|
-1306622579	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1174.53	5	1083.79	0.989621	0	-0.143705	0		$|
-1304734070	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1158.02	5	947.98	0.746964	0	0.664864	0		$|
-1302700675	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	948.357	5	1200.04	0.77442	0	0.632672	0		$|
-1300236772	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1020.58	5	1136.13	0.168395	0	0.98572	0		$|
-1297555452	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1042.21	5	732.266	0.993486	0	-0.113957	0		$|
-1297029926	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1042.81	5	1344.77	1	0	0	0		$|
-1295803656	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1113.86	5	979.55	0.963771	0	-0.266731	0		$|
-1294086094	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1099.76	5	967.66	0.988771	0	-0.149438	0		$|
-1291797929	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1010.25	5	1122.73	0.104016	0	0.994576	0		$|
-1290448336	0	object/static/worldbuilding/sign/thm_sign_garage.iff	0	940.742	5	1298.45	0.911039	0	0.412321	0	systems.sign.sign:object.sign	$|
-1288340579	0	object/building/poi/tatooine_hutt_businessmen_camp_small1.iff	0	519.672	5	1234.09	1	0	0	0	poi.template.scene.base.base_theater	intPrespawned|0|1|poi.fltSize|0|82|theater.children|7|51200191:51200196:51200203:51200204:51200205:51200207:|theater.objMobSpawners|7|51200196:|theater.objObjectiveSpawners|7|51200191:|theater.spawnMethod|0|1|theater.tbl|4|datatables/poi/tatooine_hutt_businessmen_camp_small1.iff|$|
-1285713564	0	object/static/structure/tatooine/streetsign_upright_style_01.iff	0	985.322	5	790.33	0.96639	0	-0.257081	0		$|
-1282727062	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1062.34	5	1280.08	1	0	0	0		$|
-1275166907	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1047.26	5	1266.08	-0.557021	0	0.830499	0		occupied.limit|0|1|$|
-1265191829	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1112.05	5	723.37	0.802095	0	0.597197	0		$|
-1263903091	0	object/static/structure/tatooine/streetsign_upright_style_01.iff	0	1026.94	5	1086.41	0.717909	0	-0.696137	0		$|
-1262239035	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1228.7	5	796.837	0.557021	0	0.830499	0		$|
-1260606528	0	object/tangible/furniture/tatooine/frn_tato_tbl_cafe_table_style_01.iff	0	1140.63	5	1085.42	0.808027	0	0.589145	0		$|
-1258773064	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1335.84	5	847.89	0.992198	0	-0.124674	0		$|
-1257330026	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	1206.16	5	846.75	-0.444659	0	0.8957	0	structure.filler.filler	$|
-1252924206	0	object/tangible/furniture/tatooine/frn_tato_table_small_style_01.iff	0	1011.46	5	1207.41	0.978031	0	0.20846	0		$|
-1249073105	0	object/building/tatooine/filler_building_tatt_style01_09.iff	0	964.514	5	655.426	-0.621613	0	0.783325	0	structure.filler.filler	$|
-1247422182	0	object/tangible/furniture/all/frn_bench_generic.iff	0	916.155	5	1166.98	0.118924	0	0.992903	0		occupied.limit|0|1|$|
-1245294657	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1038.33	5	1340.2	1	0	0	0		$|
-1242738399	0	object/building/tatooine/filler_building_tatt_style01_07.iff	0	1078.19	5	638.678	0.796084	0	0.605186	0	structure.filler.filler	$|
-1242173659	0	object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0	980.492	5	1152.23	0.7991	0	0.601198	0		$|
-1241072950	0	object/static/structure/tatooine/beam_tatooine_overhead_style_02.iff	0	1087.51	5	1210.77	0.998201	0	0.0599632	0		$|
-1241052904	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	0	1129.08	5	940.79	0.0391901	0	0.999232	0		$|
-1237293614	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1142.73	5	1079.56	0.993395	0	0.114746	0		occupied.limit|0|1|$|
-1236498444	0	object/static/structure/general/prp_junk_s5.iff	0	1013.87	5	1215.08	0.961056	0	-0.276355	0		$|
-1236190494	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1233.8	5	1033.73	0.149052	0	0.988829	0		$|
-1235492519	0	object/static/structure/tatooine/wall_archway_tatooine_large_style_01.iff	0	943.661	5	1185	0.994493	0	-0.104807	0		$|
-1234512029	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	1067.34	5	1205.07	-0.493228	0	0.8699	0		$|
-1230440710	0	object/building/tatooine/filler_building_tatt_style01_10.iff	0	1022.69	5	1069.95	0.988771	0	-0.149438	0	structure.filler.filler	$|
-1226125139	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1187.97	5	766.987	0.961056	0	0.276355	0		$|
-1225405596	0	object/static/structure/general/campfire_fresh.iff	0	1777.07	5	1426.04	1	0	0	0		$|
-1223321905	0	object/static/structure/tatooine/wall_archway_tatooine_wide_style_01.iff	0	1175.17	5	751.58	0.940945	0	0.33856	0		$|
-1222942692	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	956.824	5	1199.78	0.994493	0	-0.104807	0		$|
-1222915432	0	object/static/structure/tatooine/wall_junkshop_watto.iff	0	1619.24	5	1653.94	-0.25785	0	0.966185	0		$|
-1222835065	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1070.59	5	944.64	0.994043	0	-0.108987	0		$|
-1215065955	0	object/static/structure/tatooine/wall_ruined_tatooine_small_style_01.iff	0	1160.67	5	864.84	0.997189	0	-0.0749296	0		$|
-1208271150	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	937.643	5	726.156	1	0	0	0		$|
-1206400243	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	942.359	5	726.241	0.795603	0	0.605819	0		$|
-1204480060	0	object/static/structure/tatooine/wall_ruined_tatooine_large_style_02.iff	0	1072.5	5	1191.85	0.728269	0	0.685292	0		$|
-1199260809	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1012.63	5	953.42	-0.0173912	0	0.999849	0	structure.filler.filler	$|
-1197399762	0	object/static/worldbuilding/sign/thm_sign_cloning.iff	0	828.921	5	1036.03	0.805072	0	0.593177	0	systems.sign.sign:object.sign	$|
-1197362760	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1016.55	5	1233.8	0.793048	0	-0.609159	0		occupied.limit|0|1|$|
-1194684310	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1012.64	5	1211.51	0.884675	0	-0.466208	0		$|
-1191489556	0	object/building/tatooine/filler_building_tatt_style01_03.iff	0	1024.51	5	1118.82	-0.620361	0	0.784316	0	structure.filler.filler	$|
-1188288611	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1132.4	5	776.263	0.661113	0	0.750286	0		occupied.limit|0|1|$|
-1187338323	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1121.54	5	712.937	-0.440174	0	0.897912	0		$|
-1186332358	0	object/static/structure/tatooine/pillar_ruined_large_style_01.iff	0	1112.54	5	972.16	0.277122	0	0.960835	0		$|
-1184286960	0	object/static/structure/general/lucky_despot_debris_sm_engine.iff	0	1039.56	5.2928	1199.3	-0.401298	0.69425	-0.579874	-0.143955		$|
-1183893231	0	object/static/installation/mockup_mining_liquid_moisture_harvester.iff	0	1180.74	5	875.15	0.204351	0	0.978898	0		$|
-1182983717	0	object/static/structure/tatooine/orchard_tatooine_style_01.iff	0	918.479	5	1159.81	0.994493	0	-0.104807	0		$|
-1181987662	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1028.73	5	1156.61	1	0	0	0		$|
-1180064138	0	object/static/structure/corellia/corl_power_connector.iff	0	1801.94	5	1378.5	-0.707107	0	0.707107	0		$|
-1178426057	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1108.53	5	993.83	0.746441	0	-0.665452	0		occupied.limit|0|1|$|
-1177129931	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1771.86	5	1295.54	1	0	0	0		$|
-1176944226	0	object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	0	1145.19	5	794.016	0.796083	0	0.605187	0		$|
-1175298903	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1040.83	5	1229.81	0.891568	0	0.452886	0		$|
-1171925861	0	object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	0	1038.04	5	1345.25	0.935897	0	-0.352274	0		$|
-1166982393	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1153.34	5	1058.72	-0.382683	0	0.92388	0		occupied.limit|0|1|$|
-1166544587	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1240.31	5	1044.64	0.830941	0	0.556361	0		$|
-1165346141	0	object/static/structure/tatooine/wall_pristine_tatooine_small_style_01.iff	0	1079.59	5	656.056	0.998809	0	-0.0487843	0		$|
-1162988218	0	object/static/item/item_container_inorganic_minerals.iff	0	1355.61	5	867.55	0.652438	0	0.757842	0		$|
-1156756661	0	object/building/tatooine/parking_garage_tatooine_style_1.iff	0	942.538	5	1277.66	0.915116	0	0.40319	0	systems.vehicle_system.vehicle_garage:planet_map.map_loc_both	$|
-1156502902	0	object/building/tatooine/filler_building_block_64x32_style_01.iff	0	1179.28	5	971.52	0.168395	0	0.98572	0	structure.filler.filler	$|
-1154950045	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_02.iff	0	1068.13	5	1070.45	0.721381	0	0.692538	0		$|
-1149709131	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	1067.66	5	1255.1	1	0	0	0		$|
-1146364635	0	object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0	931.835	5	673.463	1	0	0	0		$|
-1137862716	0	object/static/item/item_container_inorganic_minerals.iff	0	1355.77	5	868.51	0.652437	0	0.757843	0		$|
-1134773045	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	1353.18	5	868.3	0.99639	0	0.0848977	0		$|
-1132159975	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1153.82	5	876.06	0.385544	0	0.92269	0		$|
-1130372218	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1110.12	5	1103.56	0.999918	0	0.0127715	0		$|
-1128421327	0	object/static/structure/tatooine/pillar_pristine_small_style_01.iff	0	1141.18	5	650.892	0.422136	0	0.906533	0		$|
-1124226754	0	object/static/item/item_vibroaxe.iff	0	980.47	5	1145.19	0.116133	0	0.993234	0		$|
-1123422284	0	object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0	1067.66	5	958.55	0.926798	0	-0.375559	0		$|
-1119733848	0	object/tangible/furniture/tatooine/frn_tato_cafe_parasol.iff	0	1017.39	5	1234.08	-0.28307	0	0.959099	0		$|
-1112307911	0	object/building/tatooine/filler_building_tatt_style01_08.iff	0	1098.68	5	1126.31	0.991115	0	-0.133011	0	structure.filler.filler	$|
-1111140681	0	object/static/structure/tatooine/debris_tatt_crate_1.iff	0	1336.61	5	847.72	0.980067	0	0.198669	0		$|
-1109801865	0	object/static/worldbuilding/sign/thm_sign_medcenter.iff	0	768.775	5	846.69	-0.625522	0	0.780207	0	systems.sign.sign:object.sign	$|
-1108406879	0	object/tangible/crafting/station/public_space_station.iff	0	1032.33	5	928.86	-0.403921	0	0.914794	0	systems.crafting.base_station	crafting.private|0|0|crafting.station|0|1|crafting.type|0|393216|$|
-1107970604	0	object/tangible/furniture/tatooine/frn_tato_chair_cafe_style_01.iff	0	1130.03	5	1041.97	0.789504	0	0.613746	0		occupied.limit|0|1|$|
-1106921971	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1093.94	5	1178.83	1	0	0	0		$|
-1104452523	0	object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	0	1028.75	5	1336.4	0.996802	0	-0.0799147	0		$|
-1104400490	0	object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0	1081.8	5	1153.69	0.970137	0	-0.242556	0		$|
-1102403602	0	object/building/tatooine/filler_building_tatt_style01_06.iff	0	756.722	5	1028.48	0.801144	0	0.598472	0	structure.filler.filler	$|
-1102102024	0	object/static/structure/tatooine/pillar_pristine_large_style_01.iff	0	1091.67	5	1117.13	0.99996	0	0.00897497	0		$|
-1102071892	0	object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	0	1190.77	5	838.938	0.755093	0	-0.655618	0		$|
-1098320611	0	object/static/structure/tatooine/pillar_ruined_small_style_01.iff	0	1116.45	5	606.946	-0.113958	0	0.993486	0		$|
-1082664284	0	object/static/structure/tatooine/wall_pristine_tatooine_large_style_01.iff	0	1032.93	5	754.196	-0.629415	0	0.777069	0		$|
